distrito,codigo_seccion,habitantes,mujer_sola_16_64,hombre_solo_16_64,mujer_sola_65omas,hombre_solo_65omas,mujer_con_menores,hombre_con_menores,pareja_16_64_sin_menores,pareja_1_65omas_sin_menores,pareja_con_1menor,pareja_con_2menores,pareja_con_3omas_menores,2adultos35omas_1joven_sin_menores,2adultos35omas_1joven_1menor,2adultos35omas_1joven_2omas_menores,3adultos_con_sin_menores,2adultos35omas_2jovenes_sin_menores,2adultos35omas_2jovenes_1menor,2adultos35omas_2jovenes_2omas_menores,4adultos_con_sin_menores,5omas_adultos,hogar_15omas,menores_solos
11. Carabanchel,11043,479.0,41.0,44.0,72.0,22.0,5.0,1.0,69.0,68.0,17.0,10.0,1.0,21.0,5.0,2.0,40.0,12.0,5.0,0.0,18.0,26.0,0.0,0.0
11. Carabanchel,11044,723.0,67.0,43.0,68.0,25.0,11.0,2.0,95.0,117.0,29.0,22.0,6.0,67.0,9.0,7.0,59.0,47.0,3.0,0.0,16.0,30.0,0.0,0.0
11. Carabanchel,11045,331.0,32.0,34.0,56.0,12.0,5.0,0.0,36.0,56.0,11.0,8.0,3.0,17.0,2.0,2.0,25.0,8.0,1.0,0.0,7.0,15.0,0.0,1.0
11. Carabanchel,11046,385.0,48.0,40.0,63.0,19.0,5.0,0.0,52.0,53.0,19.0,5.0,0.0,22.0,3.0,1.0,24.0,7.0,2.0,0.0,10.0,11.0,0.0,1.0
11. Carabanchel,11047,584.0,74.0,56.0,71.0,23.0,6.0,1.0,90.0,61.0,23.0,15.0,2.0,28.0,13.0,2.0,42.0,19.0,2.0,1.0,23.0,31.0,0.0,1.0
11. Carabanchel,11048,559.0,56.0,35.0,59.0,10.0,12.0,2.0,88.0,57.0,19.0,15.0,12.0,32.0,8.0,4.0,58.0,17.0,4.0,7.0,26.0,38.0,0.0,0.0
11. Carabanchel,11049,874.0,83.0,77.0,107.0,37.0,8.0,3.0,127.0,135.0,35.0,26.0,7.0,48.0,23.0,3.0,65.0,32.0,1.0,2.0,26.0,29.0,0.0,0.0
11. Carabanchel,11050,521.0,51.0,36.0,69.0,20.0,10.0,1.0,67.0,81.0,33.0,27.0,3.0,28.0,13.0,0.0,34.0,19.0,2.0,0.0,13.0,14.0,0.0,0.0
11. Carabanchel,11051,632.0,57.0,67.0,83.0,23.0,8.0,2.0,76.0,111.0,37.0,17.0,5.0,34.0,6.0,3.0,45.0,16.0,0.0,0.0,18.0,24.0,0.0,0.0
11. Carabanchel,11054,408.0,23.0,30.0,34.0,5.0,9.0,0.0,59.0,51.0,23.0,13.0,7.0,25.0,8.0,9.0,42.0,11.0,3.0,2.0,28.0,26.0,0.0,0.0
11. Carabanchel,11055,526.0,44.0,56.0,48.0,20.0,6.0,0.0,71.0,71.0,18.0,17.0,1.0,27.0,8.0,3.0,50.0,12.0,9.0,4.0,24.0,35.0,2.0,0.0
11. Carabanchel,11056,442.0,33.0,31.0,46.0,12.0,7.0,1.0,55.0,60.0,23.0,15.0,1.0,24.0,7.0,2.0,46.0,9.0,4.0,5.0,18.0,42.0,0.0,1.0
11. Carabanchel,11057,460.0,31.0,50.0,32.0,15.0,3.0,1.0,67.0,49.0,33.0,15.0,3.0,33.0,8.0,5.0,38.0,22.0,1.0,2.0,22.0,30.0,0.0,0.0
11. Carabanchel,11058,315.0,31.0,29.0,27.0,13.0,8.0,2.0,30.0,45.0,21.0,7.0,5.0,27.0,7.0,1.0,20.0,11.0,1.0,0.0,9.0,21.0,0.0,0.0
11. Carabanchel,11059,538.0,42.0,62.0,52.0,19.0,14.0,1.0,71.0,55.0,38.0,21.0,5.0,29.0,12.0,4.0,45.0,20.0,4.0,3.0,15.0,26.0,0.0,0.0
11. Carabanchel,11060,494.0,36.0,36.0,56.0,21.0,13.0,2.0,58.0,74.0,31.0,25.0,5.0,36.0,13.0,5.0,33.0,20.0,1.0,0.0,18.0,10.0,1.0,0.0
11. Carabanchel,11061,427.0,47.0,49.0,27.0,12.0,8.0,0.0,97.0,36.0,14.0,14.0,5.0,24.0,7.0,1.0,34.0,13.0,1.0,3.0,8.0,27.0,0.0,0.0
11. Carabanchel,11062,726.0,86.0,108.0,55.0,7.0,24.0,1.0,111.0,59.0,35.0,19.0,6.0,40.0,6.0,7.0,50.0,16.0,5.0,4.0,34.0,53.0,0.0,0.0
11. Carabanchel,11063,884.0,82.0,74.0,84.0,31.0,18.0,1.0,111.0,118.0,38.0,20.0,3.0,53.0,20.0,2.0,84.0,29.0,6.0,5.0,46.0,58.0,1.0,0.0
11. Carabanchel,11065,659.0,74.0,51.0,75.0,16.0,20.0,1.0,95.0,75.0,32.0,15.0,3.0,50.0,26.0,4.0,39.0,42.0,4.0,2.0,18.0,16.0,0.0,1.0
11. Carabanchel,11067,762.0,109.0,71.0,48.0,24.0,11.0,1.0,115.0,86.0,55.0,49.0,6.0,29.0,26.0,1.0,31.0,46.0,6.0,0.0,17.0,28.0,1.0,2.0
11. Carabanchel,11068,468.0,24.0,27.0,51.0,19.0,4.0,0.0,45.0,80.0,24.0,17.0,2.0,30.0,7.0,8.0,51.0,18.0,2.0,1.0,23.0,35.0,0.0,0.0
11. Carabanchel,11069,790.0,35.0,45.0,87.0,33.0,19.0,1.0,59.0,143.0,31.0,20.0,9.0,61.0,14.0,5.0,70.0,30.0,6.0,3.0,35.0,83.0,1.0,0.0
